"No.","Time","Source","Destination","Protocol","Length","Sequence Number","Info"
"1","0.000000","157.240.195.56","10.9.2.177","TLSv1.2","241","1","Application Data"
"2","0.000000","157.240.195.56","10.9.2.177","TLSv1.2","307","188","Application Data"
"3","0.006399","157.240.195.56","10.9.2.177","TLSv1.2","787","441","Application Data"
"4","0.036000","10.9.2.177","157.240.195.56","TLSv1.2","154","1","Application Data"
"5","0.036437","10.9.2.177","157.240.195.56","TLSv1.2","154","101","Application Data"
"6","0.169874","10.9.2.177","157.240.195.56","TLSv1.2","144","201","Application Data"
"7","5.846026","10.9.2.177","157.240.195.56","TLSv1.2","124","291","Application Data"
"8","6.270031","157.240.195.56","10.9.2.177","TLSv1.2","126","1174","Application Data"
"9","16.930215","157.240.195.56","10.9.2.177","TCP","1434","1246","443  >  56568 [ACK] Seq=1246 Ack=361 Win=1709 Len=1380 [TCP segment of a reassembled PDU]"
"10","16.930215","157.240.195.56","10.9.2.177","TLSv1.2","824","2626","Application Data, Application Data"
"11","17.104988","10.9.2.177","157.240.195.56","TLSv1.2","150","361","Application Data"
"12","17.265762","157.240.195.56","10.9.2.177","TCP","1434","3396","443  >  56568 [ACK] Seq=3396 Ack=457 Win=1709 Len=1380 [TCP segment of a reassembled PDU]"
"13","17.265762","157.240.195.56","10.9.2.177","TLSv1.2","1000","4776","Application Data, Application Data"
"14","17.470371","10.9.2.177","157.240.195.56","TLSv1.2","150","457","Application Data"
"15","17.471018","157.240.195.56","10.9.2.177","TCP","1434","5722","443  >  56568 [ACK] Seq=5722 Ack=457 Win=1709 Len=1380 [TCP segment of a reassembled PDU]"
"16","17.471018","157.240.195.56","10.9.2.177","TLSv1.2","187","7102","Application Data"
"17","17.471018","157.240.195.56","10.9.2.177","TCP","1434","7235","443  >  56568 [ACK] Seq=7235 Ack=457 Win=1709 Len=1380 [TCP segment of a reassembled PDU]"
"18","17.471018","157.240.195.56","10.9.2.177","TLSv1.2","1093","8615","Application Data, Application Data"
"19","17.750924","10.9.2.177","157.240.195.56","TLSv1.2","150","553","Application Data"
"20","17.751829","157.240.195.56","10.9.2.177","TCP","1434","9654","443  >  56568 [ACK] Seq=9654 Ack=553 Win=1709 Len=1380 [TCP segment of a reassembled PDU]"
"21","17.751829","157.240.195.56","10.9.2.177","TLSv1.2","187","11034","Application Data"
"22","17.751944","157.240.195.56","10.9.2.177","TCP","1434","11167","443  >  56568 [ACK] Seq=11167 Ack=553 Win=1709 Len=1380 [TCP segment of a reassembled PDU]"
"23","17.751944","157.240.195.56","10.9.2.177","TLSv1.2","1434","12547","Application Data"
"24","17.751944","157.240.195.56","10.9.2.177","TLSv1.2","177","13927","Application Data"
"25","18.052559","157.240.195.56","10.9.2.177","TCP","1434","14050","443  >  56568 [ACK] Seq=14050 Ack=649 Win=1709 Len=1380 [TCP segment of a reassembled PDU]"
"26","18.052559","157.240.195.56","10.9.2.177","TLSv1.2","248","15430","Application Data, Application Data"
"27","18.132272","10.9.2.177","157.240.195.56","TLSv1.2","150","649","Application Data"
"28","18.289518","157.240.195.56","10.9.2.177","TCP","1434","15624","443  >  56568 [ACK] Seq=15624 Ack=745 Win=1709 Len=1380 [TCP segment of a reassembled PDU]"
"29","18.289518","157.240.195.56","10.9.2.177","TLSv1.2","360","17004","Application Data, Application Data"
"30","18.394086","10.9.2.177","157.240.195.56","TLSv1.2","150","745","Application Data"
"31","18.600544","157.240.195.56","10.9.2.177","TCP","1434","17310","443  >  56568 [ACK] Seq=17310 Ack=841 Win=1709 Len=1380 [TCP segment of a reassembled PDU]"
"32","18.600544","157.240.195.56","10.9.2.177","TLSv1.2","187","18690","Application Data"
"33","18.600544","157.240.195.56","10.9.2.177","TCP","1434","18823","443  >  56568 [ACK] Seq=18823 Ack=841 Win=1709 Len=1380 [TCP segment of a reassembled PDU]"
"34","18.600544","157.240.195.56","10.9.2.177","TLSv1.2","1061","20203","Application Data, Application Data"
"35","18.669600","10.9.2.177","157.240.195.56","TLSv1.2","150","841","Application Data"
"36","18.961728","10.9.2.177","157.240.195.56","TLSv1.2","150","937","Application Data"
"37","22.959517","157.240.195.56","10.9.2.177","TLSv1.2","174","21210","Application Data"
"38","22.961832","10.9.2.177","157.240.195.56","TLSv1.2","149","1033","Application Data"
"39","23.211013","157.240.195.56","10.9.2.177","TLSv1.2","632","21330","Application Data"
"40","23.269024","10.9.2.177","157.240.195.56","TLSv1.2","143","1128","Application Data"
"41","25.609918","10.9.2.177","157.240.195.56","TLSv1.2","124","1217","Application Data"
"42","25.611421","157.240.195.56","10.9.2.177","TLSv1.2","329","21908","Application Data"
"43","25.613589","10.9.2.177","157.240.195.56","TLSv1.2","154","1287","Application Data"
"44","25.930856","157.240.195.56","10.9.2.177","TLSv1.2","126","22183","Application Data"
"45","25.953221","157.240.195.56","10.9.2.177","TLSv1.2","358","22255","Application Data"
"46","26.007390","10.9.2.177","157.240.195.56","TLSv1.2","150","1387","Application Data"
"47","27.688679","10.9.2.177","157.240.195.56","TLSv1.2","113","1483","Application Data"
"48","28.906245","157.240.195.56","10.9.2.177","TLSv1.2","134","22559","Application Data"
"49","29.104820","157.240.195.56","10.9.2.177","TLSv1.2","131","22639","Application Data"
"50","29.320238","157.240.195.56","10.9.2.177","TLSv1.2","131","22716","Application Data"
"51","29.573656","157.240.195.56","10.9.2.177","TLSv1.2","134","22793","Application Data"
"52","30.025179","157.240.195.56","10.9.2.177","TLSv1.2","131","22873","Application Data"
"53","30.537723","157.240.195.56","10.9.2.177","TCP","1434","22950","443  >  56568 [ACK] Seq=22950 Ack=1542 Win=1709 Len=1380 [TCP segment of a reassembled PDU]"
"54","30.537723","157.240.195.56","10.9.2.177","TLSv1.2","536","24330","Application Data, Application Data"
"55","30.611073","10.9.2.177","157.240.195.56","TLSv1.2","150","1542","Application Data"
"56","30.745589","157.240.195.56","10.9.2.177","TLSv1.2","195","24812","Application Data"
"57","30.745589","157.240.195.56","10.9.2.177","TCP","1434","24953","443  >  56568 [ACK] Seq=24953 Ack=1638 Win=1709 Len=1380 [TCP segment of a reassembled PDU]"
"58","30.746078","157.240.195.56","10.9.2.177","TLSv1.2","187","26333","Application Data"
"59","30.746078","157.240.195.56","10.9.2.177","TCP","1434","26466","443  >  56568 [ACK] Seq=26466 Ack=1638 Win=1709 Len=1380 [TCP segment of a reassembled PDU]"
"60","30.746078","157.240.195.56","10.9.2.177","TLSv1.2","1301","27846","Application Data, Application Data"
"61","30.748238","10.9.2.177","157.240.195.56","TLSv1.2","154","1638","Application Data"
"62","30.874964","10.9.2.177","157.240.195.56","TLSv1.2","150","1738","Application Data"
"63","30.876867","157.240.195.56","10.9.2.177","TLSv1.2","131","29093","Application Data"
"64","30.927741","157.240.195.56","10.9.2.177","TLSv1.2","195","29170","Application Data"
"65","30.929512","10.9.2.177","157.240.195.56","TLSv1.2","154","1834","Application Data"
"66","31.089961","157.240.195.56","10.9.2.177","TCP","1434","29311","443  >  56568 [ACK] Seq=29311 Ack=1934 Win=1709 Len=1380 [TCP segment of a reassembled PDU]"
"67","31.089961","157.240.195.56","10.9.2.177","TLSv1.2","187","30691","Application Data"
"68","31.090186","157.240.195.56","10.9.2.177","TCP","1434","30824","443  >  56568 [ACK] Seq=30824 Ack=1934 Win=1709 Len=1380 [TCP segment of a reassembled PDU]"
"69","31.090186","157.240.195.56","10.9.2.177","TLSv1.2","437","32204","Application Data, Application Data"
"70","31.200166","10.9.2.177","157.240.195.56","TLSv1.2","150","1934","Application Data"
"71","31.210639","157.240.195.56","10.9.2.177","TLSv1.2","195","32587","Application Data"
"72","31.277345","10.9.2.177","157.240.195.56","TLSv1.2","154","2030","Application Data"
"73","31.280565","157.240.195.56","10.9.2.177","TCP","1434","32728","443  >  56568 [ACK] Seq=32728 Ack=2030 Win=1709 Len=1380 [TCP segment of a reassembled PDU]"
"74","31.280565","157.240.195.56","10.9.2.177","TLSv1.2","264","34108","Application Data, Application Data"
"75","31.416214","10.9.2.177","157.240.195.56","TLSv1.2","150","2130","Application Data"
"76","31.468094","157.240.195.56","10.9.2.177","TLSv1.2","195","34318","Application Data"
"77","31.564464","10.9.2.177","157.240.195.56","TLSv1.2","154","2226","Application Data"
"78","31.568503","157.240.195.56","10.9.2.177","TCP","1434","34459","443  >  56568 [ACK] Seq=34459 Ack=2226 Win=1709 Len=1380 [TCP segment of a reassembled PDU]"
"79","31.568503","157.240.195.56","10.9.2.177","TLSv1.2","360","35839","Application Data, Application Data"
"80","31.686232","10.9.2.177","157.240.195.56","TLSv1.2","150","2326","Application Data"
"81","31.869586","157.240.195.56","10.9.2.177","TLSv1.2","195","36145","Application Data"
"82","31.876727","10.9.2.177","157.240.195.56","TLSv1.2","154","2422","Application Data"
"83","32.381485","157.240.195.56","10.9.2.177","TCP","1434","36286","443  >  56568 [ACK] Seq=36286 Ack=2522 Win=1709 Len=1380 [TCP segment of a reassembled PDU]"
"84","32.381485","157.240.195.56","10.9.2.177","TLSv1.2","187","37666","Application Data"
"85","32.381715","157.240.195.56","10.9.2.177","TCP","1434","37799","443  >  56568 [ACK] Seq=37799 Ack=2522 Win=1709 Len=1380 [TCP segment of a reassembled PDU]"
"86","32.381715","157.240.195.56","10.9.2.177","TLSv1.2","133","39179","Application Data"
"87","32.475576","10.9.2.177","157.240.195.56","TLSv1.2","147","2522","Application Data"
"88","33.712608","157.240.195.56","10.9.2.177","TCP","1434","39258","443  >  56568 [ACK] Seq=39258 Ack=2615 Win=1709 Len=1380 [TCP segment of a reassembled PDU]"
"89","33.713142","157.240.195.56","10.9.2.177","TLSv1.2","398","40638","Application Data, Application Data"
"90","33.791237","10.9.2.177","157.240.195.56","TLSv1.2","147","2615","Application Data"
"91","35.335477","157.240.195.56","10.9.2.177","TCP","1434","40982","443  >  56568 [ACK] Seq=40982 Ack=2708 Win=1709 Len=1380 [TCP segment of a reassembled PDU]"
"92","35.335477","157.240.195.56","10.9.2.177","TLSv1.2","526","42362","Application Data, Application Data"
"93","35.414672","10.9.2.177","157.240.195.56","TLSv1.2","147","2708","Application Data"
"94","35.550663","157.240.195.56","10.9.2.177","TLSv1.2","360","42834","Application Data"
"95","35.554332","10.9.2.177","157.240.195.56","TLSv1.2","146","2801","Application Data"
"96","35.557463","10.9.2.177","157.240.195.56","TLSv1.2","148","2893","Application Data"
"97","35.557542","10.9.2.177","157.240.195.56","TLSv1.2","146","2987","Application Data"
"98","35.557612","10.9.2.177","157.240.195.56","TLSv1.2","148","3079","Application Data"
"99","36.579824","157.240.195.56","10.9.2.177","TLSv1.2","131","43140","Application Data"
"100","38.725975","157.240.195.56","10.9.2.177","TLSv1.2","195","43217","Application Data"
"101","38.749563","10.9.2.177","157.240.195.56","TLSv1.2","129","3173","Application Data"
"102","40.363953","157.240.195.56","10.9.2.177","TLSv1.2","131","43358","Application Data"
"103","40.578066","157.240.195.56","10.9.2.177","TLSv1.2","134","43435","Application Data"
"104","42.519080","157.240.195.56","10.9.2.177","TLSv1.2","385","43515","Application Data"
"105","42.572331","10.9.2.177","157.240.195.56","TLSv1.2","153","3248","Application Data"
"106","43.539690","157.240.195.56","10.9.2.177","TLSv1.2","131","43846","Application Data"
"107","44.292339","157.240.195.56","10.9.2.177","TLSv1.2","396","43923","Application Data"
"108","44.326696","10.9.2.177","157.240.195.56","TLSv1.2","143","3347","Application Data"
"109","51.017018","157.240.195.56","10.9.2.177","TLSv1.2","553","44265","Application Data"
"110","51.076745","10.9.2.177","157.240.195.56","TLSv1.2","150","3436","Application Data"
"111","51.427482","157.240.195.56","10.9.2.177","TLSv1.2","131","44764","Application Data"
"112","51.645232","10.9.2.177","157.240.195.56","TLSv1.2","124","3532","Application Data"
"113","51.838604","157.240.195.56","10.9.2.177","TLSv1.2","126","44841","Application Data"
"114","59.517373","157.240.195.56","10.9.2.177","TLSv1.2","149","44913","Application Data"
"115","59.521968","10.9.2.177","157.240.195.56","TLSv1.2","148","3602","Application Data"
"116","61.157632","157.240.195.56","10.9.2.177","TLSv1.2","131","45008","Application Data"
"117","61.565324","157.240.195.56","10.9.2.177","TLSv1.2","131","45085","Application Data"
"118","64.062017","157.240.195.56","10.9.2.177","TCP","1434","45162","443  >  56568 [ACK] Seq=45162 Ack=3696 Win=1709 Len=1380 [TCP segment of a reassembled PDU]"
"119","64.062378","157.240.195.56","10.9.2.177","TLSv1.2","232","46542","Application Data, Application Data"
"120","64.167824","10.9.2.177","157.240.195.56","TLSv1.2","150","3696","Application Data"
"121","64.258223","10.9.2.177","157.240.195.56","TLSv1.2","162","3792","Application Data"
"122","64.395006","157.240.195.56","10.9.2.177","TLSv1.2","149","46720","Application Data"
"123","64.567367","157.240.195.56","10.9.2.177","TLSv1.2","396","46815","Application Data"
"124","64.609529","10.9.2.177","157.240.195.56","TLSv1.2","143","3900","Application Data"
"125","69.147335","157.240.195.56","10.9.2.177","TLSv1.2","393","47157","Application Data"
"126","69.193182","10.9.2.177","157.240.195.56","TLSv1.2","144","3989","Application Data"
"127","69.547864","157.240.195.56","10.9.2.177","TLSv1.2","131","47496","Application Data"
"128","71.800721","157.240.195.56","10.9.2.177","TLSv1.2","472","47573","Application Data"
"129","71.841460","10.9.2.177","157.240.195.56","TLSv1.2","143","4079","Application Data"
"130","78.561568","157.240.195.56","10.9.2.177","TLSv1.2","131","47991","Application Data"
"131","84.335201","157.240.195.56","10.9.2.177","TLSv1.2","490","48068","Application Data"
"132","84.426491","10.9.2.177","157.240.195.56","TLSv1.2","150","4168","Application Data"
"133","86.658124","10.9.2.177","157.240.195.56","TLSv1.2","124","4264","Application Data"
"134","86.841043","157.240.195.56","10.9.2.177","TLSv1.2","126","48504","Application Data"
"135","88.697565","157.240.195.56","10.9.2.177","TLSv1.2","330","48576","Application Data"
"136","88.739888","157.240.195.56","10.9.2.177","TLSv1.2","242","48852","Application Data"
"137","88.782481","10.9.2.177","157.240.195.56","TLSv1.2","126","4334","Application Data"
"138","88.792180","10.9.2.177","157.240.195.56","TLSv1.2","126","4406","Application Data"
"139","96.829734","157.240.195.56","10.9.2.177","TLSv1.2","188","49040","Application Data"
"140","96.843319","10.9.2.177","157.240.195.56","TLSv1.2","148","4478","Application Data"
"141","105.803065","157.240.195.56","10.9.2.177","TCP","1434","49174","443  >  56568 [ACK] Seq=49174 Ack=4572 Win=1709 Len=1380 [TCP segment of a reassembled PDU]"
"142","105.803065","157.240.195.56","10.9.2.177","TLSv1.2","187","50554","Application Data"
"143","105.803344","157.240.195.56","10.9.2.177","TCP","1434","50687","443  >  56568 [ACK] Seq=50687 Ack=4572 Win=1709 Len=1380 [TCP segment of a reassembled PDU]"
"144","105.803344","157.240.195.56","10.9.2.177","TLSv1.2","181","52067","Application Data"
"145","106.072626","10.9.2.177","157.240.195.56","TLSv1.2","147","4572","Application Data"
"146","106.073800","157.240.195.56","10.9.2.177","TCP","1434","52194","443  >  56568 [ACK] Seq=52194 Ack=4572 Win=1709 Len=1380 [TCP segment of a reassembled PDU]"
"147","106.073931","157.240.195.56","10.9.2.177","TLSv1.2","830","53574","Application Data, Application Data"
"148","106.076069","157.240.195.56","10.9.2.177","TLSv1.2","131","54350","Application Data"
"149","106.121908","10.9.2.177","157.240.195.56","TLSv1.2","129","4665","Application Data"
"150","106.230508","10.9.2.177","157.240.195.56","TLSv1.2","147","4740","Application Data"
"151","106.354567","157.240.195.56","10.9.2.177","TLSv1.2","1076","54427","Application Data"
"152","109.390725","157.240.195.56","10.9.2.177","TLSv1.2","313","55449","Application Data"
"153","109.430238","10.9.2.177","157.240.195.56","TLSv1.2","129","4833","Application Data"
"154","109.430737","10.9.2.177","157.240.195.56","TLSv1.2","128","4908","Application Data"
"155","110.356622","157.240.195.56","10.9.2.177","TCP","1434","55708","443  >  56568 [ACK] Seq=55708 Ack=4982 Win=1709 Len=1380 [TCP segment of a reassembled PDU]"
"156","110.356622","157.240.195.56","10.9.2.177","TLSv1.2","696","57088","Application Data, Application Data"
"157","110.415836","10.9.2.177","157.240.195.56","TLSv1.2","150","4982","Application Data"
"158","110.672533","157.240.195.56","10.9.2.177","TCP","1434","57730","443  >  56568 [ACK] Seq=57730 Ack=5078 Win=1709 Len=1380 [TCP segment of a reassembled PDU]"
"159","110.672533","157.240.195.56","10.9.2.177","TLSv1.2","1080","59110","Application Data, Application Data"
"160","110.672679","157.240.195.56","10.9.2.177","TLSv1.2","172","60136","Application Data"
"161","110.678924","157.240.195.56","10.9.2.177","TLSv1.2","195","60254","Application Data"
"162","110.684537","10.9.2.177","157.240.195.56","TLSv1.2","148","5078","Application Data"
"163","110.694447","10.9.2.177","157.240.195.56","TLSv1.2","154","5172","Application Data"
"164","110.840516","157.240.195.56","10.9.2.177","TLSv1.2","195","60395","Application Data"
"165","110.900140","10.9.2.177","157.240.195.56","TLSv1.2","154","5272","Application Data"
"166","110.902440","157.240.195.56","10.9.2.177","TCP","1434","60536","443  >  56568 [ACK] Seq=60536 Ack=5272 Win=1709 Len=1380 [TCP segment of a reassembled PDU]"
"167","110.902440","157.240.195.56","10.9.2.177","TLSv1.2","187","61916","Application Data"
"168","110.902440","157.240.195.56","10.9.2.177","TCP","1434","62049","443  >  56568 [ACK] Seq=62049 Ack=5272 Win=1709 Len=1380 [TCP segment of a reassembled PDU]"
"169","110.902440","157.240.195.56","10.9.2.177","TLSv1.2","1434","63429","Application Data"
"170","110.902440","157.240.195.56","10.9.2.177","TLSv1.2","369","64809","Application Data"
"171","110.917428","10.9.2.177","157.240.195.56","TLSv1.2","150","5372","Application Data"
"172","111.112475","157.240.195.56","10.9.2.177","TLSv1.2","195","65124","Application Data"
"173","111.136169","10.9.2.177","157.240.195.56","TLSv1.2","154","5468","Application Data"
"174","111.430121","157.240.195.56","10.9.2.177","TLSv1.2","1414","65265","Application Data"
"175","111.440364","10.9.2.177","157.240.195.56","TLSv1.2","150","5568","Application Data"
"176","111.538305","157.240.195.56","10.9.2.177","TLSv1.2","195","66625","Application Data"
"177","111.540604","10.9.2.177","157.240.195.56","TLSv1.2","154","5664","Application Data"
"178","111.585446","157.240.195.56","10.9.2.177","TCP","1434","66766","443  >  56568 [ACK] Seq=66766 Ack=5664 Win=1709 Len=1380 [TCP segment of a reassembled PDU]"
"179","111.585446","157.240.195.56","10.9.2.177","TLSv1.2","904","68146","Application Data, Application Data"
"180","111.687228","10.9.2.177","157.240.195.56","TLSv1.2","150","5764","Application Data"
"181","111.833398","157.240.195.56","10.9.2.177","TLSv1.2","195","68996","Application Data"
"182","111.882399","10.9.2.177","157.240.195.56","TLSv1.2","154","5860","Application Data"
"183","111.885502","157.240.195.56","10.9.2.177","TCP","1434","69137","443  >  56568 [ACK] Seq=69137 Ack=5860 Win=1709 Len=1380 [TCP segment of a reassembled PDU]"
"184","111.885502","157.240.195.56","10.9.2.177","TLSv1.2","456","70517","Application Data, Application Data"
"185","111.903238","10.9.2.177","157.240.195.56","TLSv1.2","150","5960","Application Data"
"186","112.080656","157.240.195.56","10.9.2.177","TLSv1.2","195","70919","Application Data"
"187","112.085076","10.9.2.177","157.240.195.56","TLSv1.2","154","6056","Application Data"
"188","112.146209","157.240.195.56","10.9.2.177","TCP","1434","71060","443  >  56568 [ACK] Seq=71060 Ack=6056 Win=1709 Len=1380 [TCP segment of a reassembled PDU]"
"189","112.146209","157.240.195.56","10.9.2.177","TLSv1.2","664","72440","Application Data, Application Data"
"190","112.268901","10.9.2.177","157.240.195.56","TLSv1.2","150","6156","Application Data"
"191","112.391704","157.240.195.56","10.9.2.177","TLSv1.2","195","73050","Application Data"
"192","112.401178","10.9.2.177","157.240.195.56","TLSv1.2","154","6252","Application Data"
"193","112.712828","10.9.2.177","157.240.195.56","TLSv1.2","150","6352","Application Data"
"194","113.865196","10.9.2.177","157.240.195.56","TLSv1.2","113","6448","Application Data"
"195","119.011438","157.240.195.56","10.9.2.177","TLSv1.2","331","73191","Application Data"
"196","119.028270","10.9.2.177","157.240.195.56","TLSv1.2","126","6507","Application Data"
"197","124.028542","157.240.195.56","10.9.2.177","TLSv1.2","358","73468","Application Data"
"198","124.113657","10.9.2.177","157.240.195.56","TLSv1.2","150","6579","Application Data"
"199","132.763275","157.240.195.56","10.9.2.177","TCP","1434","73772","443  >  56568 [ACK] Seq=73772 Ack=6675 Win=1709 Len=1380 [TCP segment of a reassembled PDU]"
"200","132.763831","157.240.195.56","10.9.2.177","TLSv1.2","888","75152","Application Data, Application Data"
"201","132.931189","10.9.2.177","157.240.195.56","TLSv1.2","150","6675","Application Data"
"202","132.931904","157.240.195.56","10.9.2.177","TLSv1.2","195","75986","Application Data"
"203","132.934928","10.9.2.177","157.240.195.56","TLSv1.2","154","6771","Application Data"
"204","133.790400","10.9.2.177","157.240.195.56","TLSv1.2","124","6871","Application Data"
"205","133.982936","157.240.195.56","10.9.2.177","TLSv1.2","126","76127","Application Data"
"206","134.130896","10.9.2.177","157.240.195.56","TCP","1434","6941","56568  >  443 [ACK] Seq=6941 Ack=76199 Win=257 Len=1380 [TCP segment of a reassembled PDU]"
"207","134.130896","10.9.2.177","157.240.195.56","TCP","1434","8321","56568  >  443 [ACK] Seq=8321 Ack=76199 Win=257 Len=1380 [TCP segment of a reassembled PDU]"
"208","134.130896","10.9.2.177","157.240.195.56","TCP","1434","9701","56568  >  443 [ACK] Seq=9701 Ack=76199 Win=257 Len=1380 [TCP segment of a reassembled PDU]"
"209","134.130896","10.9.2.177","157.240.195.56","TCP","1434","11081","56568  >  443 [ACK] Seq=11081 Ack=76199 Win=257 Len=1380 [TCP segment of a reassembled PDU]"
"210","134.130896","10.9.2.177","157.240.195.56","TCP","1434","12461","56568  >  443 [ACK] Seq=12461 Ack=76199 Win=257 Len=1380 [TCP segment of a reassembled PDU]"
"211","134.130896","10.9.2.177","157.240.195.56","TCP","1434","13841","56568  >  443 [ACK] Seq=13841 Ack=76199 Win=257 Len=1380 [TCP segment of a reassembled PDU]"
"212","134.130896","10.9.2.177","157.240.195.56","TLSv1.2","726","15221","Application Data"
"213","134.347077","157.240.195.56","10.9.2.177","TLSv1.2","118","76199","Application Data"
"214","134.577587","10.9.2.177","157.240.195.56","TLSv1.3","571","1","Client Hello"
"215","134.577904","10.9.2.177","157.240.195.56","TLSv1.3","571","1","Client Hello"
"216","134.680512","157.240.195.56","10.9.2.177","TLSv1.3","266","1","Server Hello, Change Cipher Spec, Application Data"
"217","134.680636","157.240.195.56","10.9.2.177","TLSv1.3","1434","1","Server Hello, Change Cipher Spec, Application Data"
"218","134.680636","157.240.195.56","10.9.2.177","TLSv1.3","1077","1381","Application Data"
"219","134.682031","10.9.2.177","157.240.195.56","TLSv1.3","118","518","Change Cipher Spec, Application Data"
"220","134.682579","10.9.2.177","157.240.195.56","TLSv1.3","118","518","Change Cipher Spec, Application Data"
"221","134.682925","10.9.2.177","157.240.195.56","TLSv1.3","152","582","Application Data"
"222","134.683722","10.9.2.177","157.240.195.56","TLSv1.3","525","680","Application Data"
"223","134.684009","10.9.2.177","157.240.195.56","TLSv1.3","934","1151","Application Data"
"224","134.684226","10.9.2.177","157.240.195.56","TLSv1.3","177","2031","Application Data"
"225","134.684287","10.9.2.177","157.240.195.56","TLSv1.3","934","2154","Application Data"
