"No.","Time","Source","Destination","Protocol","Length","Sequence Number","Info"
"34","12.734368","10.9.2.177","157.240.195.56","TLSv1.2","150","794","Application Data"
"35","12.887349","10.9.2.177","157.240.195.56","TLSv1.2","150","890","Application Data"
"36","12.890970","10.9.2.177","157.240.195.56","TLSv1.2","162","986","Application Data"
"37","12.891646","157.240.195.56","10.9.2.177","TLSv1.2","497","5885","Application Data"
"38","12.891646","157.240.195.56","10.9.2.177","TLSv1.2","535","6328","Application Data"
"39","12.893182","157.240.195.56","10.9.2.177","TLSv1.2","195","6809","Application Data"
"40","12.908430","10.9.2.177","157.240.195.56","TLSv1.2","154","1094","Application Data"
"41","13.025304","10.9.2.177","157.240.195.56","TLSv1.3","312","1178","Application Data"
"42","13.025369","10.9.2.177","157.240.195.56","TLSv1.3","93","1436","Application Data"
"43","13.028503","157.240.195.56","10.9.2.177","TLSv1.2","149","6950","Application Data"
"44","13.076006","157.240.195.56","10.9.2.177","TLSv1.3","106","2146","Application Data"
"45","13.122000","157.240.195.56","10.9.2.177","TCP","1434","2198","443  >  56927 [ACK] Seq=2198 Ack=1475 Win=269 Len=1380 [TCP segment of a reassembled PDU]"
"46","13.122000","157.240.195.56","10.9.2.177","TLSv1.3","1434","3578","Application Data"
"47","13.122000","157.240.195.56","10.9.2.177","TLSv1.3","1013","4958","Application Data, Application Data"
"48","13.123196","10.9.2.177","157.240.195.56","TLSv1.3","89","1475","Application Data"
"49","14.441157","157.240.195.56","10.9.2.177","TLSv1.2","133","7045","Application Data"
"50","14.679889","157.240.195.56","10.9.2.177","TLSv1.2","1033","7124","Application Data"
"51","14.788537","10.9.2.177","157.240.195.56","TLSv1.2","140","1194","Application Data"
"52","14.789686","10.9.2.177","157.240.195.56","TLSv1.2","144","1280","Application Data"
"53","14.790010","10.9.2.177","157.240.195.56","TLSv1.2","144","1370","Application Data"
"54","14.817600","10.9.2.177","157.240.195.56","TLSv1.2","147","1460","Application Data"
"55","14.953297","157.240.195.56","10.9.2.177","TLSv1.2","499","8103","Application Data"
"56","14.953297","157.240.195.56","10.9.2.177","TLSv1.2","537","8548","Application Data"
"57","15.003304","157.240.195.56","10.9.2.177","TLSv1.2","128","9031","Application Data"
"58","15.005239","10.9.2.177","157.240.195.56","TLSv1.3","227","1510","Application Data"
"59","15.052269","157.240.195.56","10.9.2.177","TLSv1.3","89","5917","Application Data"
"60","15.100042","157.240.195.56","10.9.2.177","TCP","1434","5952","443  >  56927 [ACK] Seq=5952 Ack=1683 Win=273 Len=1380 [TCP segment of a reassembled PDU]"
"61","15.100042","157.240.195.56","10.9.2.177","TLSv1.3","1434","7332","Application Data"
"62","15.100278","157.240.195.56","10.9.2.177","TLSv1.3","1050","8712","Application Data, Application Data"
"63","15.501883","157.240.195.56","10.9.2.177","TLSv1.2","133","9105","Application Data"
"64","16.410435","157.240.195.56","10.9.2.177","TLSv1.2","131","9184","Application Data"
"65","17.382403","157.240.195.56","10.9.2.177","TLSv1.2","131","9261","Application Data"
"66","17.981499","157.240.195.56","10.9.2.177","TLSv1.2","133","9338","Application Data"
"67","17.981499","157.240.195.56","10.9.2.177","TLSv1.2","269","9417","Application Data"
"68","17.985635","10.9.2.177","157.240.195.56","TLSv1.2","146","1553","Application Data"
"69","18.001343","10.9.2.177","157.240.195.56","TLSv1.2","131","1645","Application Data"
